product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase
p5,B00068K5UQ,A1FSWJUF2CQS0A,,5.0,"It is the first time in months I saw the cats go for it when I served them.  So far I'm happy and I still give them one other kind in between meals as snacks only.  Since they are overweight, I give them the prescribed amount only  and if the dish is empty, no more until the next morning.  They sleep a lot and seem content. My stress level is down.  Thank you.","02 27, 2015","Happy Cats, Happy ""Mom""",True
p5,B00068K5UQ,A3DZCJADHN4JWD,,5.0,My cats are extremely picky.....They all love this brand.,"02 22, 2015",They all love this brand,True
p5,B00068K5UQ,A1FKIHTSVTJKCG,,5.0,Best cat food cats will eat has no smell going in or coming out!,"02 17, 2015",Five Stars,True
p5,B00068K5UQ,A5V1U4W7MG1QI,,2.0,"My Kitties didn't like this food. They aren't generally very picky, but they won't eat this.","02 11, 2015",Kitties didn't like,True
p5,B00068K5UQ,AI9G4KVVU2OWD,,5.0,Accidentally order the indoor light instead of just indoor.  Thought I would try it and see if they would eat it.  They liked it a lot.  No problem switching to the light!  Pieces are smaller than regular food but that is fine..  Very pleased.,"02 8, 2015",They liked it a lot,True
p5,B00068K5UQ,AW2VBHLLG41XU,,5.0,cat loves it . fast service,"12 24, 2014",Five Stars,True
p5,B00068K5UQ,A2XG30UBETBS31,,5.0,"My cats love this food, they even will eat the dog food, I mix this with the Blue and so far I have had no problems, price is way better then what I get at the store and I don't have to lug it from store to home","12 17, 2014",Good pet food and great Amazon Delivery all in one,True
p5,B00068K5UQ,A2KYRSFR19JWQC,,4.0,"I feed my cats wet food, but keep the dry stuff around for if I'm away overnight. This is the only brand they'll eat, and I've tried several. I'd give this 5 stars if it were grain-free.","12 10, 2014","I feed my cats wet food, but keep the ...",True
p5,B00068K5UQ,A2J2SK9LCUICXJ,,5.0,Great price again. Petco and Petsmart want $31.00 for this bag! Very happy and so is my cat! ;-),"12 10, 2014",Five Stars,True
p5,B00068K5UQ,A43CD8U5TRE1W,,5.0,"My cats favorite dried food, and we/\'ve sampled a lot.","12 2, 2014",Five Stars,True
p5,B00068K5UQ,A1W5UB2WI0ZQA2,,2.0,Cats kept vomiting  after eating this,"11 26, 2014",Two Stars,True
p5,B00068K5UQ,A2SKU6ARNLTEYM,,5.0,"The kids seem to enjoy this food, but I've decided to go to a higher protein level, so probably will not re-order this particular type of Royal Canin.  But I will continue to use Royal Canin, along with Wellness foods.","11 25, 2014","""The Kids"" Love It",True
p5,B00068K5UQ,AABQX881W1S4K,,5.0,My seven cats love it and if they do so do I.,"11 24, 2014",Five Stars,True
p5,B00068K5UQ,A2UMPHB87JKFEW,,4.0,What can I say about cat food...my cat liked it for a while then he got sick of it like he has with every other cat food on the planet. I like this brand so I'll probably stick with it and switch flavors.,"11 12, 2014",Pretty good,True
p5,B00068K5UQ,A36LOYFKZ8CE44,,5.0,Our cats are obsessed with Royal Canin. Because it's so pricey it's not their full time food-they each get a small handful every night as treats. Pretty sure it's the only reason they keep me around is because they don't know how to open the tub I store it in.,"11 1, 2014",Pretty sure it's the only reason they keep me around ...,True
p5,B00068K5UQ,A1CVCN1AHF3AG6,,5.0,finally a larger size bag of a very good cat food,"10 23, 2014",Five Stars,True
p5,B00068K5UQ,A3HNHXHQ5BGAOX,,5.0,The cats like it,"10 17, 2014",they like it,True
p5,B00068K5UQ,A1GLBLOZ7Z534O,,5.0,Cats love it.,"10 11, 2014",Five Stars,True
p5,B00068K5UQ,A1WUVEADOTS5Q0,,5.0,"All 3 of my babies love this brand. I rotate them on at least 3 different companies to avoid developing food allergies. But this is one of their favorites. It's my favorite because the potty odor is greatly diminished. I just wish they would come out with a ""grain free"" version.","10 7, 2014",Kitties & I LOVE it!,True
p5,B00068K5UQ,A2RXZLRRQQAO2V,,5.0,"This is the food my animals have been on since they reached adulthood. Great food, easy delivery, with very competitive prices.","09 24, 2014","Great food, easy delivery",True
p5,B00068K5UQ,A28JE1K2R6STBT,,5.0,"While there is food of better quality out there my cats love this food. I tried to intoduce more expensive food since my older cat turned 5 years old and i was trying to prolong her life, but Royal Canin is her favorite. Even my sphynx that would eat anything would preffer this food. It may be not the best on the market if you consider the ingridients, but the cats sure like it.","09 18, 2014",While there is food of better quality out there my cats love this food,True
p5,B00068K5UQ,A1OZ6OYB5ES97K,,5.0,"It's got quality ingredients and my cats love it, not sure what else there is to say.","08 25, 2014",Five Stars,True
p5,B00068K5UQ,AGST7UFJAAS5C,,5.0,I don't love it but my Granny and my cat does! Fantastic food. great price and fast delivery with Prime. Buy it!,"08 22, 2014",I don't love it but my Granny and my cat does,False
p5,B00068K5UQ,A1D3RZRRITKB75,,1.0,"WARNING WARNING WARNING---Royal Canin has changed all its formulas [cats too] it now uses Chicken BI-PRODUCTS Meal [ which mean that, by law they now use intestines which contain fecal matter, and other lower grade bi-products] the old formula was straight chicken meal, a much cleaner safer ingredient.  IF you go to the Royal Canin page you can read the updated ingredients, that have not yet been changed on amazon. For years all i have given my Persians was RC for Persians. NO MORE--they loved the product. And i an lucky that i had some product extra, and frozen, to use while i find a new food that does not have chicken poop, and other unseen nasties in it. And hope i will be able to find some my fine but at times fussy babies will love as well---*sigh* sad times.","08 21, 2014",WARNING---change ingredients--you too can feed your cat chicken poop,False
p5,B00068K5UQ,A30JJQ02IZBCM,,5.0,We have been feeding this to our 2 cats for a number of years.  Unlike with other cheaper brands they have not had urinary problems etc. and constantly have healthy checkups.  They also don't seemt to gain a lot of weight off of it.,"08 4, 2014",Good Product,True
p5,B00068K5UQ,AW6TQDAKYCKZL,,5.0,"Recommended by our vet, now demanded by our cat.","07 26, 2014",It's Gracie's favorite.,True
p5,B00068K5UQ,A2D3Z9SPW8IO6Y,,5.0,Our cats like this stuff and that makes my wife happy,"07 8, 2014","Happy cats, Happy wife & Happy life",True
p5,B00068K5UQ,A1T90GI6FJ1NU1,,5.0,Excellent.,"07 1, 2014",Five Stars,True
p5,B00068K5UQ,A21EN374IUJGFY,,4.0,"Expensive but my cat was raised on it, seems to like it and has had no hairballs or or elimination problems. He is in excellent shape and I will continue with 3/4 cup per day plus one teaspoon of  Fancy Feast. His weight is just about right, he is playful and vigorous. Good stuff.","06 28, 2014",seems to like it and has had no hairballs or or elimination ...,True
p5,B00068K5UQ,A2V3THN58CDZLC,,4.0,Cats like it which is really the only thing that matters. We switch off every now and again with other Royal Canin varieties so they don't get bored but this one is a hit.,"06 16, 2014",Cats Like It,True
p5,B00068K5UQ,ACCH006WXRI2O,,5.0,"I don't have much to say - my old buddy who just died a couple of months ago, was a huge fan of the Royal Canin for mature cats . . . and, it obviously was good for him, too - he really thrived on it.  So, I bought this one for my new little girl.  She's a big fan.  She seems to have some difficulty chewing it - it's rather hard - but, she doesn't seem to mind - and seems to love the taste.

I am a big fan of Royal Canin - I highly recommend it!","06 9, 2014",Great Quality Cat Food,True
p5,B00068K5UQ,A2LIGTSDHJY7U6,,5.0,My Maine Coon cat loves this food.  He actually likes it so much that I had to dispose of a previous brand that he would no longer eat.  Please feel free to visit http://goo.gl/BbrcqT to see a video of my cat enjoying this food.  The price of this food in most local stores is ridiculous but the Amazon.com price always seems to be reasonable.  I'm probably just going to go ahead and setup the Amazon.com automatic re-order for this.  All cats tastes are different but my Maine Coon cat truly loves this food!,"06 5, 2014",Sean Coonery the BIG Maine Coon Cat LOVES THIS!,True
p5,B00068K5UQ,A1FIHV8VVLJ2K2,,5.0,"This is the brand of cat food that the shelter was feeding the animals where we adopted our kitties.  It is a very high quality food and we have never stopped using this brand.  We, of course graduated to this formula when they were no longer kittens.  They love their dry food so much that eating wet food was not something they desire much.  We rarely have problems with hairballs because it does have hairball control, however, when your cats are part Maine Coon, you are bound to get a hairball once in a great while with all that fur.  Our cats never get sick of the food or have any digestive problems with it.  It is a great product and we will continue to feed this high quality product to our furry family members.","05 28, 2014",Very good cat food,True
p5,B00068K5UQ,ACX7OU12BO4Z6,,5.0,"My cats love this food, second only to Royal Canin Maine Coon dry food.

Their coats feel softer, stool less smelly and less hairballs.","05 19, 2014",Cats love it,True
p5,B00068K5UQ,AILDTTHK5YWG8,,5.0,"I have a 10 year old cat Raja (my grand kids named him) that for years refused to eat anything but ""Meow Mix.""  My other cats (2) all love ""Blue Buffalo"", a food I felt was much healthier for my babies  but Raja would refuse to eat, along with any other brands I consider healthier for my animals.  So I bought both brands for years.  That is until he developed an autoimmune condition and we had to remove almost all of his teeth. We had to switch to wet food and once again he would only eat  ""Friskies""  brand canned food and then we had to make a ""soup"" out of it so he could eat it.  So...to make a long story longer, he suddenly began eating the dry food I give my 5lb Maltese. ""Royal Canine"" food for mini dogs.  I couldn't keep him out of it.  He even tore into the bag to get to it.  I then decided to try ""Royal Canin"" for  cats  and ordered  "" Royal Canine feline health nutrition Indoor Mature 27 "".  Raja absolutely loves it and is beginning to turn his nose up at his ""soup""  I have no idea how he is eating it with only a few teeth but he can be heard crunching when he is at his bowl.  The best part is he is suddenly putting on weight, his fur has gone from dull with dandruff, to shining and fluffy. He is playing and running around the house with his toys and climbing on the cat tree again. He is acting like a kitten, not the sluggish cat who looked sick and slept 23 hours a day.  I can't say enough about ""Royal Canin.""  Yes it is much more expensive than the grocery store brands I always felt guilty feeding the picky guy, but there is no price I can place on the wonderful transformation my aging cat has gone through.  The weirdest part is this transformation started when he began eating ""Royal Canin"" dog food.  So I give this food 5 stars.","04 27, 2014",Finally a Healthy Food Solution,False
p5,B00068K5UQ,A17AIGXD1ULTV2,,5.0,"I love that this high quality cat food is delivered right to my door step saving me that ""one more thing to get done"" shopping stop.","03 20, 2014",Quality and delivered to my door step.,True
p5,B00068K5UQ,A1984TNYNEZ8BN,,5.0,I will be buying this cat food again for my cats. The price was a little less than the pet store I usually get it from,"03 11, 2014",Use this daily,True
p5,B00068K5UQ,A2M574Y8E8UH33,,5.0,"I used to feed my cats on Iams top product, but they started throwing up more often so I decided to change their brand to Royal Canin since my German Shepherd does well on her Royal Canin for German Shepherd dogs. After gradually weaning them off the Iams and onto this, they have not thrown up again. They love this brand and are doing well on it. I bought indoor because my cats are indoor cats, but I think I may try the Maine coon variety next. My cats are very active and run around the house and get plenty of indoor exercise so I don't think they really need the weight control variety. The litter box smells fresher too !","03 11, 2014",Cats love this,True
p5,B00068K5UQ,A1GLBLOZ7Z534O,,5.0,This is a lower calorie food my vet recommended for my kitties. Item arrive as expected. The cats seem to like it.,"02 27, 2014",Cat food the cats eat,True
p5,B00068K5UQ,A3CK0PUO8IUQOR,,1.0,Amazon told me they would send out a new bag. I was contacted twice (email - with no reply email bounced back) regarding this and was happy they were replacing the bag. I was in the USA on holidays and was taking the food home with me but they sent a replacement after I was back in Canada. The old food was contaminated and thrown in the garbage in Michigan. Now I am home in Canada and I am being told to ship the old kibble back. Not happy at all as it is gone in the garbage. They apparently sent the other bag to my relatives and are charging my visa for it.  Not happy at all! Huge RIP off..,"01 19, 2014",Bag opened - food coming from box and 2 slashes in bag,True
p5,B00068K5UQ,A37P0E2D6WKEJR,,5.0,"My indoor-only cats love this dry food, even more than their wet cat food (we're down to one brand and one flavor of wet food now).  My vet loves this food, too, and always commends me upon using Royal Canin dry cat food. I mix three different products, however: this Indoor Adult 27 formula, the Maine Coon formula (yes, I have one), and the Indoor Beauty and Fit Care 35 in a 1:1:1 mix.  Both cats love this mix (even the non-Maine Coon likes the larger kibble of the Maine Coon formula).  I get compliments on their coats; the short-haired black and white tuxedo's coat looks like velvet and just shines; the Maine Coon's coat has no tangles.  I have very little hairball issues, even though they are a bonded pair and wash each other often.  However, the Maine Coon constantly eats cat grass but the tuxedo does not and that can present a hairball issue...but not very often (""once in a blue moon""!).  They are healthy, happy, beautiful boys (neutered, of course!)...and I give lots of credit to their Royal Canin dry cat food diet.","01 11, 2014",What more can I say...another GREAT Royal Canin product!,True
p5,B00068K5UQ,A259F6WQ15XNNS,,5.0,My cats love pretty much all the prodcuts.  This one has the dental and hairball component.  I would recommend the item to friends.,"01 7, 2014",cat,False
p5,B00068K5UQ,A3UXUUK7251GNU,,5.0,"Been buying it for years at the advice of my vet friend.  Every cat loves it!

Local store: $47.  Here: $34.  No brainer.

At one point it was no longer prime eligible and the price went higher than local stores, but it seems to be even less expensive than before now, and is prime eligible again.","01 5, 2014",Great food,True
p5,B00068K5UQ,A321VVGR7UL7P0,,5.0,"This is a very good product.
My cats always finish their food.
Never any leftovers.

Litter box never smells.
always solid stools

worth the money.
Your pets will have less visits to the vet
and are content with this food.","01 4, 2014",Finicky cats will eat this,True
p5,B00068K5UQ,A179V8CM140GJ,,5.0,"Trying to buy better food for our cats but it is so expensive. Thank to Amazon, we can buy the better food at a discount.","12 26, 2013",Excellent Price,True
p5,B00068K5UQ,A3TULVIFNRULC1,,5.0,My two cats love it and it is good for them as they are indoor only cats.. Will order again.,"12 7, 2013",Cats love it.,True
p5,B00068K5UQ,A2ZTUBVE4ISCYX,,5.0,"I love this cat food.  I've used Royal Canin Indoor for almost 10 years.  The cats love the taste and even if I switch, I always come back to this brand and type.","11 23, 2013",Best Cat Food.,True
p5,B00068K5UQ,AYQ14XGJODM9J,,5.0,"Cats are doing well on this dry food.  did ""taste test"" w/the Adult vs the Mature.  Definitly my cats like the Adult better.  mine are 8 to 10 yrs (3 cats).  I am now feeding canned in morning and royal canin dry throughout the day.  seems to be working well.","11 20, 2013",Good.,True
p5,B00068K5UQ,A1TT3W9N64ERAB,,5.0,"I love my cat, I got 5 boxes of gravy cat food,in two different brands and 3 bags of dry food, in 3 different brands. I recieved Royal Canin the last, but when the bag shows in front of my cat, he went crazy. He always finish the Royal dry food first, before anything. And the most remarkable thing is, the first day i open the Royal bag,didnt give him any, because theres still different foods from other brands in his bowls, but he stop eatting the food, and start to chase down the piece of the bag i throwed in the bin... That is just how much my cat love Royal Canin cat food. So now i only leave Royal dry food in his toy, just make him play more. Highly recommended if you love your cat as much...","08 23, 2013",Royal Canin is the best,True
p5,B00068K5UQ,A9I99KIQZ5SP8,,4.0,and I like that it helps with her hairballs.  I mix this with the Maine Coon 31 so she eats quite a bit slower than a normal cat.,"08 15, 2013",Kitty loves this food,True
p5,B00068K5UQ,A331TAH0E83XW1,,4.0,my cat really liked this. she didn't like blue buffalo but this one she enjoys. i also think it is one of the healthier cat foods at a reasonable price,"08 11, 2013",good choice,True
p5,B00068K5UQ,A281CVA2XT4ZA4,,5.0,I have been feeding my cats RC indoor 27 for a few years now.  Their coats are so soft and smooth.,"07 25, 2013",My cat love this food,True
p5,B00068K5UQ,A2U61OLT76XK5I,,1.0,"I have been feeding my four cats Royal Canin brand foods (Indoor Light and  Adult, Intense Hairball, Oral Sensitive, and Hair and Skin), for years because of the quality of their food. Unfortunately, they have now decided that not only will they be adding by-products to their food but that we're so dumb we'll believe the only by-products they're going to add are good for our furry loved ones. They even had one of their own vets, Emmanuel Fontaine, produce a condescending flyer entitled ""Why we should not be afraid of chicken by products."" You can read this flyer at [...] or [...]

While the by-products they list in their flyer may have nutritional value, there is no promise from Royal Canin that they won't also be adding intestines, heads, feet and so on. According to the AAFCO, the following definitions constitute acceptable ingredients when listed as such:

Chicken/Poultry Meal (current main ingredient in their food): ""Poultry Meal is the dry rendered product from a combination of clean flesh and skin with or without accompanying bone, derived from the parts of whole carcasses of poultry or a combination thereof, exclusive of feathers, heads, feet, and entrails.""

Chicken/Poultry By-Product: ""Poultry By-Products must consist of non-rendered clean parts of carcasses of slaughtered poultry such as heads, feet, vicera, free from fecal content and foreign matter except in such trace amounts as might occur unavoidably in good factory practice.""

Chicken/Poultry By-Product Meal:""Poultry By-Product Meal consists of the ground, rendered, clean parts of the carcass of slaughtered poultry, such as necks, feet, undeveloped eggs, and intestines, exclusive of feathers, except in such amounts as might occur unavoidably in good processing practices.""

Yummy, huh? I'm currently researching better foods to feed my babies. (As yet, the only Royal Canin products I can find that have by-products in them are their dog recipes, but I'm not waiting for them to cheapen their cat foods. I've switched my cats to Orijen 80/20 Cat and Kitten food.)

On May 14th I sent the following email to Royal Canin. Not surprisingly, they haven't responded. After you read their flyer, I would encourage you to do the same. Perhaps they'll change their mind.

I recently came across the February 1, 2013 article written by Emmanuel Fontaine, DVM, regarding the addition of chicken by-products to your pet foods.

Of the many reasons I feed my four cats Royal Canin, one primary is the absence of by-products. The inclusion of by-products has been and will always be the first thing that eliminates a food, and quite often the food company, from my shopping list and your article has not changed my opinion on this.

Yes, I read the entire article including the nutritional values you provided for each by-product that will be included. I also noted your all too equally balanced pie charts and my questions are:

1. Will the six items given in the article be listed as individual ingredients or will they simply be lumped into a single listing under the by-product label?

2. Are these six ingredients the only by-products being added or will there be additional by-products that have little, no or detrimental nutritional value?

3. If chicken meal and by-product meal are so equal in nutritional value, why not be more forthcoming in the ingredients listings on your packages instead of lumping them into a single item that can easily include just about anything else.

4. When you begin to include the aforementioned by-products in your pet foods, will you then remove the vitamins and minerals that you claim these by-products are supposed to provide? If you will not be removing the added vitamins and minerals from the ingredients, why?

5. Since, as you say, chicken brains, blood, bones, connective tissue, hearts and livers are so valuable to good nutrition, are you consuming them? Not your pets. You, your family? I certainly don't consume them, nor do I feed them to my family and by extension will not feed them to my beloved pets.

I very recently purchased three bags of Royal Canin - Indoor Light, Intense Furball and Special 33, part of my own blend of nutrition for my two Ragdolls, American shorthair and Norwegian Forest cat. I didn't know it would likely be my last.

Sincerely,
(Me)","07 9, 2013",Royal Canin Chooses Cheap Ingredients Over Your Pet,False
p5,B00068K5UQ,A1WDWR2Z6TXEZL,,5.0,"My cat's a fussy eater, but he really likes Royal Canin Dry Cat Food. I buy the indoor formula because he's an indoor cat, and he is thriving on it. As I get toward the bottom of the bag, as with all dry food I've tried with him, the flavor/scent must diminish a bit because he's less interested, but open a new bag and he literally tries to dive into it to grab a bite! I'm very happy with this product and how well the cat is doing on it. Highly recommended. And, Amazon has the best price I've been able to find.","07 4, 2013",The best!,True
p5,B00068K5UQ,A2ZTUBVE4ISCYX,,5.0,"I've tried many different kinds of cat food over the years and this is the best, hands down for my indoor cats.  They love the taste and it keeps their weight in check.  I doubt I will switch any time soon.","06 25, 2013",Great Cat Food.,True
p5,B00068K5UQ,A3MNSDP105PONG,,2.0,"My cats tolerated this food in very small amounts as I was introducing it, but after going to half this and half of their old food they began to vomit. One cat threw it up undigested 2 days in a row hours after he had eaten it and both of my other cats were vomiting  every other night or so. I switched back to their old food and all is well again.

I was very disappointed as the cats tolerate Royal Canin 33 quite well, but I wanted a food with slightly less protein for my older cat. In the past I have had issues with many brands of cat food that were labeled for indoor cats. The search goes on.....","04 14, 2013",Didn't work for me.,True
p5,B00068K5UQ,A2YC9RT1TKWHWW,,5.0,"It's a bit more expensive than your average cat food but my kitty loves this stuff -- it keeps him healthy, shiny and fit.  Unfortunately, he now knows the difference between this stuff and the ""emergency"" food I've tried to feed him when I run out, and he'll have none of it.","04 4, 2013",My cat loves this stuff ...,True
p5,B00068K5UQ,A2L3YEIWMURFM7,,2.0,"Ingredient List*
Royal Canin Cat Food Ingredient List

Chicken meal, brown rice, rice, corn, corn gluten meal, chicken fat, chicken, natural chicken flavor, pea fiber, rice flour, rice hulls, wheat gluten, dried beet pulp (sugar removed), soya oil, sodium silico aluminate, dried brewers yeast, fructo-oligosaccharides (FOS), anchovy oil (source of EPA/DHA), calcium sulfate, salt, potassium chloride, dried egg product, choline chloride, DL-methionine, taurine, Vitamins [DL-alpha tocopherol acetate (source of vitamin E), L-ascorbyl-2-polyphosphate (source of vitamin C), niacin supplement, biotin, riboflavin (vitamin B2) supplement, D-calcium pantothenate, vitamin A acetate, pyridoxine hydrochloride (vitamin B6), thiamine mononitrate (vitamin B1), folic acid, vitamin B12 supplement, vitamin D3 supplement], sodium tripolyphosphate, tea (green tea extract), Trace Minerals [zinc oxide, zinc proteinate, ferrous sulfate, manganese proteinate, copper proteinate, copper sulfate, manganous oxide, calcium iodate, sodium selenite], L-Carnitine, preserved with natural mixed tocopherols (source of vitamin E) and citric acid, rosemary extract.
Read less
*for Royal Canin INDOOR Adult 27
Please note I DO NOT FEED my cat this as  more then half of the ingredient content is grain/carbohydrate. I only posted this review because someone asked about ingredient list which I found from the manufacturer.","03 25, 2013",Ingredient List only: I DO NOT FEED THIS,False
p5,B00068K5UQ,AKMWA6GDCRIR6,,5.0,"I had the kittens (now cats) on the Royall Canin 36 kitten formula and needed to switch them (both indoor cats) to an adult dry food. I had no transition issues; both cats (including one cat who is extremely picky as an eater) quickly adapted to the Adult 27 Formula; in fact, I think they both like it more than the Kitten 36 version. I've ordered their food from this vendor several times and it always arrives on time with no issues/complications..","02 11, 2013",Our Cats Love It,True
p5,B00068K5UQ,AX9PG16VF2EET,,5.0,"After my daughter's 9-yr old cat was attacked, requiring extensive surgery and our family's heartbreak with this ordeal, we decided to keep him indoors.  We tried other dry cat foods but after a while, our cats don't care for it anymore, so we go to the store and try other brands.  It was time for advice from our pet store.  We were told of Royal Canin Dry Cat Food, Indoor 27 Formula and purchased a small bag first.  To our delight, he and the other 2 older cats love it!  We give it to them in small quantities to keep it's freshness and they eat every bit of it.  We are grateful our pet store told us of this product and that this can be found on Amazon in larger quantities. We ordered a larger bag; it was delivered and we can even arrange for it to be sent automatically.  It doesn't get any easier than this.  As a cat lover, I recommend this product highly.  There is nothing more gratifying than knowing your pet is healthy, happy and purring.  And when they beg for more food, we know it's nutritious and good for them.","01 23, 2013",OUR KITTIES THANK YOU,True
p5,B00068K5UQ,A3PYHFI4V1N4J4,,5.0,"I've been feeding my Bengal this food his whole life. I notice a major difference if we run out and he eats other food. His litter box stinks to high heaven, this is supposed to be easier to digest and stink less. The little domestic shorthair I adopted has had much improved fur quality","01 15, 2013",Best food,True
p5,B00068K5UQ,A3IQ1OXTYF8UY5,,5.0,"I have been hearing all this jargon about not feeding cats dry food, but this is a good cat food even for picky eaters. I do feed my cats wet food three times a week (Royal Canin Instinctive). My cats always get good health reviews by my vet and they love this food. Good for even sensitive tummy's.","11 28, 2012",cat's love it,True
p5,B00068K5UQ,AY37TXOTV52BC,,5.0,"I switched over to this food to see if I could eliminate the frequency of my 13 year old cat puking. She's been doing that for about five months and losing weight. After a $400 trip to the vet, they found nothing wrong. After much research and reading positive reviews, I bought this food. She loves it, looks better, isn't puking and I am happy!","11 15, 2012",The puking stopped!,False
p5,B00068K5UQ,AQ97CMWWLRHMZ,,5.0,"I use this as a supplement to her diet of canned food. Saying she's picky is redundant, she's a cat. She is an indoor cat (as all cats should be)and is healthy, well nourished and at a good weight. Instead of giving her unhealthy treats I give her small handfuls as a reward or just a token of love. I just have to say ""treats"" and she comes running. It's a win win because she gets the nutritional benefits she needs and the satisfaction from knowing that she's manipulated me into giving her something special. Two can play the feline mind game!","07 8, 2012",So good she thinks these morsels are treats,True
p5,B00068K5UQ,A2C6P5970X2P2T,,5.0,I have 3 cats (over 7 years old) who eat this indoor kibble daily. They love it and no longer have hairball or constipation problems. Sometimes I alternate the indoor formula with another Royal Canin formula. These are healthy cats who have never had problems more serious than hairballs or isolated stool issues due to too little water or feasting on dog food or my food. I have had cats living with me since childhood and have used many cat food brands. I am very pleased and plan to continue with this brand.,"06 1, 2012",My 3 cats love this,True
p5,B00068K5UQ,A1LGTO8DKGMLJF,,1.0,"I've been feeding this food to my cat for about a month now. I had it mixed with his old food for 2 weeks and have been feeding him only the Royal Canin for the last 2 weeks.

The only good thing I can say about this food is his fur has gotten thicker and his skin isn't flaky. Aside from that, a cat who has NEVER had stomach problems has been experiencing diarrhea and vomiting in the last week. His poop smells WORSE and he hasn't had a solid poop in 2 weeks either. This food has truly been an awful experience and I will not be buying anymore.","01 29, 2012","Yeah his fur looks great, but...",True
p5,B00068K5UQ,A2C6P5970X2P2T,,5.0,"I bought this kibble for my senior cat after trying several brands. She is healthy but has trouble digesting kibble. Her hairball problem has disappeared and she likes it very much. My other three cats also eat this and no longer have a problem with hairballs. All four are full of energy and look good (fur is soft and gleaming, healthy in general). I also use several other Royal Canin kibbles along with this one. Very pleased.","01 20, 2012",My four cats like this very much,True
p5,B00068K5UQ,A3IBMOQBMEACDA,,5.0,"For years I had just bought grocery store cat food, until my older cat developed kidney problems.  My vet suggested switching to a higher quailty food.  Not only did my VERY picky cat love this food, but he no longer has any kidney issues.  The food may be more expensive, but it has probably saved me thousands of dollars in vet bills.","01 6, 2012","All three of my cats love it, and it reversed major medical problems with older cat.",True
p5,B00068K5UQ,A2EIF54E3IF64G,,5.0,"We purchased our Ragdoll kitten from a well known breeder in South Fl. in 2008. Her cats were raised on Royal Canin dry food. When we took delivery, we just continued purchasing the same product. Unfortunately, it is expensive. My Mother always had cats around while I was growing up. Vet service & pet products were mostly unheard of back in the '40,s & '50,s. unless you had a dairy or horses. There are so many products & services available today to keep our pets healthy. I will continue to maintain present diet & vet service. I enjoy our healthy pet. She is good company for seniors with an empty nest.","07 29, 2011",My cat is healthy,True
p5,B00068K5UQ,AXHK2RX28TSM5,,5.0,"My cat eats this. She seems to like it, as I refill her bowl regularly, and she tells me when her bowl is empty. As claimed on the bag, her crap doesn't stink as bad as some other things (such as carrion, or a trash dump). She only barfs it up once in a while.","04 16, 2018",My cat's breath doesn't smell like cat food,True
p5,B00068K5UQ,A342V7XMOLQ30M,,4.0,the product is good,"03 24, 2018",Four Stars,True
p5,B00068K5UQ,A1SPFPZQ3C4L5C,,4.0,"It seems good, but my cat doesn't seem to like it so much.","03 6, 2018",Four Stars,True
